Date,Value
1985-06-05,1.3804
1985-06-04,1.3688
1985-06-03,1.3719
1985-05-31,1.3738
1985-05-30,1.3849
1985-05-29,1.3876
1985-05-28,1.3978
1985-05-24,1.3884
1985-05-23,1.3903
1985-05-22,1.3793
1985-05-21,1.3826
1985-05-20,1.3605
1985-05-17,1.3836
1985-05-16,1.392
1985-05-15,1.3796
1985-05-14,1.3723
1985-05-13,1.3866
1985-05-10,1.3994
1985-05-09,1.4041
1985-05-08,1.4331
1985-05-07,1.4261
1985-05-03,1.4392
1985-05-02,1.4203
1985-05-01,1.4138
1985-04-30,1.3939
1985-04-29,1.4021
1985-04-26,1.4067
1985-04-25,1.4128
1985-04-24,1.4025
1985-04-23,1.3722
1985-04-22,1.346
1985-04-19,1.3377
1985-04-18,1.3439
1985-04-17,1.3568
1985-04-16,1.3571
1985-04-15,1.3558
1985-04-12,1.3818
1985-04-11,1.3846
1985-04-10,1.4028
1985-04-09,1.4202
1985-04-04,1.4219
1985-04-03,1.4021
1985-04-02,1.4121
1985-04-01,1.3953
1985-03-29,1.3871
1985-03-28,1.4038
1985-03-27,1.413
1985-03-26,1.4413
1985-03-25,1.4541
1985-03-22,1.4463
1985-03-21,1.4386
1985-03-20,1.4663
1985-03-19,1.471
1985-03-18,1.502
1985-03-15,1.5109
1985-03-14,1.5152
1985-03-13,1.5021
1985-03-12,1.4951
1985-03-11,1.4979
1985-03-08,1.5184
1985-03-07,1.5212
1985-03-06,1.5352
1985-03-05,1.5273
1985-03-04,1.5063
1985-03-01,1.5016
1985-02-28,1.4952
1985-02-27,1.4919
1985-02-26,1.5519
1985-02-25,1.5444
1985-02-22,1.5157
1985-02-21,1.4976
1985-02-20,1.4868
1985-02-19,1.4796
1985-02-18,1.4711
1985-02-15,1.4611
1985-02-14,1.4704
1985-02-13,1.4736
1985-02-12,1.4676
1985-02-11,1.4597
1985-02-08,1.4488
1985-02-07,1.4436
1985-02-06,1.4395
1985-02-05,1.4358
1985-02-04,1.4296
1985-02-01,1.416
1985-01-31,1.4129
1985-01-30,1.4132
1985-01-29,1.4134
1985-01-28,1.4139
1985-01-25,1.4132
1985-01-24,1.4119
1985-01-23,1.4167
1985-01-22,1.4137
1985-01-21,1.4143
1985-01-18,1.4189
1985-01-17,1.4192
1985-01-16,1.42
1985-01-15,1.4212
1985-01-14,1.4218
1985-01-11,1.4072
1985-01-10,1.4077
1985-01-09,1.4103
1985-01-08,1.4069
1985-01-07,1.4153
1985-01-04,1.4112
1985-01-03,1.4118
1985-01-02,1.4158
1984-12-31,1.4057
1984-12-28,1.4026
1984-12-27,1.4027
1984-12-24,1.3935
1984-12-21,1.3913
1984-12-20,1.3864
1984-12-19,1.3829
1984-12-18,1.3779
1984-12-17,1.383
1984-12-14,1.3862
1984-12-13,1.3854
1984-12-12,1.3803
1984-12-11,1.3774
1984-12-10,1.3781
1984-12-07,1.379
1984-12-06,1.3762
1984-12-05,1.3756
1984-12-04,1.3717
1984-12-03,1.3895
1984-11-30,1.3837
1984-11-29,1.377
1984-11-28,1.3774
1984-11-27,1.3662
1984-11-26,1.3685
1984-11-23,1.3548
1984-11-22,1.3441
1984-11-21,1.3522
1984-11-20,1.3419
1984-11-19,1.3388
1984-11-16,1.3276
1984-11-15,1.3295
1984-11-14,1.3267
1984-11-13,1.3133
1984-11-12,1.3209
1984-11-09,1.3188
1984-11-08,1.3185
1984-11-07,1.3114
1984-11-06,1.3228
1984-11-05,1.3213
1984-11-02,1.3219
1984-11-01,1.3481
1984-10-31,1.3589
1984-10-30,1.3663
1984-10-29,1.3719
1984-10-26,1.3593
1984-10-25,1.3515
1984-10-24,1.354
1984-10-23,1.3653
1984-10-22,1.377
1984-10-19,1.377
1984-10-18,1.3931
1984-10-17,1.3916
1984-10-16,1.4011
1984-10-15,1.4043
1984-10-12,1.3871
1984-10-11,1.3842
1984-10-10,1.385
1984-10-09,1.3769
1984-10-08,1.366
1984-10-05,1.3642
1984-10-04,1.3601
1984-10-03,1.3499
1984-10-02,1.3612
1984-10-01,1.3667
1984-09-28,1.3693
1984-09-27,1.3552
1984-09-26,1.3796
1984-09-25,1.3729
1984-09-24,1.3566
1984-09-21,1.3844
1984-09-20,1.3945
1984-09-19,1.3819
1984-09-18,1.3839
1984-09-17,1.3726
1984-09-14,1.3539
1984-09-13,1.3544
1984-09-12,1.3394
1984-09-11,1.3411
1984-09-10,1.3381
1984-09-07,1.3291
1984-09-06,1.3208
1984-09-05,1.3188
1984-09-04,1.3087
1984-09-03,1.3028
1984-08-31,1.2926
1984-08-30,1.2928
1984-08-29,1.2889
1984-08-28,1.292
1984-08-24,1.287
1984-08-23,1.2856
1984-08-22,1.2932
1984-08-21,1.2921
1984-08-20,1.2851
1984-08-17,1.2801
1984-08-16,1.2779
1984-08-15,1.2894
1984-08-14,1.2862
1984-08-13,1.305
1984-08-10,1.2961
1984-08-09,1.2979
1984-08-08,1.3021
1984-08-07,1.3047
1984-08-06,1.2878
1984-08-03,1.282
1984-08-02,1.2957
1984-08-01,1.3022
1984-07-31,1.2921
1984-07-30,1.2962
1984-07-27,1.2888
1984-07-26,1.2739
1984-07-25,1.2754
1984-07-24,1.2858
1984-07-23,1.2882
1984-07-20,1.2773
1984-07-19,1.2771
1984-07-18,1.2774
1984-07-17,1.273
1984-07-16,1.2643
1984-07-13,1.2696
1984-07-12,1.2759
1984-07-11,1.2715
1984-07-10,1.2672
1984-07-09,1.2715
1984-07-06,1.267
1984-07-05,1.2668
1984-07-04,1.2623
1984-07-03,1.2609
1984-07-02,1.2516
1984-06-29,1.2453
1984-06-28,1.2485
1984-06-27,1.2506
1984-06-26,1.2495
1984-06-25,1.2554
1984-06-22,1.2457
1984-06-21,1.2455
1984-06-20,1.2405
1984-06-19,1.2364
1984-06-18,1.2339
1984-06-15,1.2293
1984-06-14,1.2203
1984-06-13,1.2208
1984-06-12,1.2179
1984-06-11,1.2089
1984-06-08,1.2103
1984-06-07,1.2062
1984-06-06,1.2053
1984-06-05,1.2006
1984-06-04,1.1988
1984-06-01,1.2073
1984-05-31,1.2229
1984-05-30,1.223
1984-05-29,1.2264
1984-05-25,1.22
1984-05-24,1.2364
1984-05-23,1.2258
1984-05-22,1.2268
1984-05-21,1.2333
1984-05-18,1.2394
1984-05-17,1.2295
1984-05-16,1.2256
1984-05-15,1.2318
1984-05-14,1.2362
1984-05-11,1.2399
1984-05-10,1.2442
1984-05-09,1.2419
1984-05-08,1.2449
1984-05-04,1.2155
1984-05-03,1.2186
1984-05-02,1.2215
1984-05-01,1.2218
1984-04-30,1.2168
1984-04-27,1.2056
1984-04-26,1.2072
1984-04-25,1.1996
1984-04-24,1.2011
1984-04-19,1.1878
1984-04-18,1.1861
1984-04-17,1.1831
1984-04-16,1.1831
1984-04-13,1.1791
1984-04-12,1.1718
1984-04-11,1.1699
1984-04-10,1.1773
1984-04-09,1.1739
1984-04-06,1.1761
1984-04-05,1.1718
1984-04-04,1.1741
1984-04-03,1.1756
1984-04-02,1.1628
1984-03-30,1.165
1984-03-29,1.161
1984-03-28,1.1693
1984-03-27,1.1612
1984-03-26,1.172
1984-03-23,1.1799
1984-03-22,1.1875
1984-03-21,1.1888
1984-03-20,1.1824
1984-03-19,1.1828
1984-03-16,1.1784
1984-03-15,1.1635
1984-03-14,1.1483
1984-03-13,1.1585
1984-03-12,1.1689
1984-03-09,1.159
1984-03-08,1.1589
1984-03-07,1.1478
1984-03-06,1.1524
1984-03-05,1.1577
1984-03-02,1.1597
1984-03-01,1.1722
1984-02-29,1.1663
1984-02-28,1.1712
1984-02-27,1.1861
1984-02-24,1.1821
1984-02-23,1.1913
1984-02-22,1.1946
1984-02-21,1.2127
1984-02-20,1.2059
1984-02-17,1.205
1984-02-16,1.2004
1984-02-15,1.208
1984-02-14,1.2274
1984-02-13,1.2269
1984-02-10,1.2286
1984-02-09,1.2242
1984-02-08,1.2335
1984-02-07,1.2383
1984-02-06,1.229
1984-02-03,1.2327
1984-02-02,1.2358
1984-02-01,1.2511
1984-01-31,1.2568
1984-01-30,1.255
1984-01-27,1.2582
1984-01-26,1.2538
1984-01-25,1.2578
1984-01-24,1.2612
1984-01-23,1.2547
1984-01-20,1.258
1984-01-19,1.2454
1984-01-18,1.2563
1984-01-17,1.2508
1984-01-16,1.2494
1984-01-13,1.2551
1984-01-12,1.267
1984-01-11,1.2647
1984-01-10,1.255
1984-01-09,1.2622
1984-01-06,1.2513
1984-01-05,1.2483
1984-01-04,1.2444
1984-01-03,1.229
1983-12-30,1.2156
1983-12-29,1.22
1983-12-28,1.229
1983-12-23,1.2373
1983-12-22,1.2352
1983-12-21,1.2364
1983-12-20,1.2339
1983-12-19,1.2361
1983-12-16,1.2378
1983-12-15,1.2335
1983-12-14,1.2328
1983-12-13,1.2322
1983-12-12,1.2261
1983-12-09,1.224
1983-12-08,1.2186
1983-12-07,1.2186
1983-12-06,1.2157
1983-12-05,1.2198
1983-12-02,1.2075
1983-12-01,1.2038
1983-11-30,1.2012
1983-11-29,1.2118
1983-11-28,1.2055
1983-11-25,1.2085
1983-11-24,1.2063
1983-11-23,1.2017
1983-11-22,1.2018
1983-11-21,1.2055
1983-11-18,1.2032
1983-11-17,1.1995
1983-11-16,1.1918
1983-11-15,1.1929
1983-11-14,1.1914
1983-11-11,1.1925
1983-11-10,1.1858
1983-11-09,1.1896
1983-11-08,1.1942
1983-11-07,1.1938
1983-11-04,1.1893
1983-11-03,1.1817
1983-11-02,1.1823
1983-11-01,1.1812
1983-10-31,1.173
1983-10-28,1.1674
1983-10-27,1.1689
1983-10-26,1.1682
1983-10-25,1.1631
1983-10-24,1.1663
1983-10-21,1.1549
1983-10-20,1.1573
1983-10-19,1.1583
1983-10-18,1.1553
1983-10-17,1.1612
1983-10-14,1.1685
1983-10-13,1.1636
1983-10-12,1.1649
1983-10-11,1.1569
1983-10-10,1.1558
1983-10-07,1.1494
1983-10-06,1.1559
1983-10-05,1.1606
1983-10-04,1.1726
1983-10-03,1.1688
1983-09-30,1.1726
1983-09-29,1.1774
1983-09-28,1.1746
1983-09-27,1.181
1983-09-26,1.1757
1983-09-23,1.1814
1983-09-22,1.1894
1983-09-21,1.1837
1983-09-20,1.1795
1983-09-19,1.1812
1983-09-16,1.1859
1983-09-15,1.1884
1983-09-14,1.19
1983-09-13,1.1843
1983-09-12,1.1774
1983-09-09,1.1817
1983-09-08,1.1868
1983-09-07,1.1906
1983-09-06,1.1839
1983-09-05,1.1873
1983-09-02,1.1921
1983-09-01,1.1923
1983-08-31,1.1934
1983-08-30,1.1907
1983-08-26,1.1811
1983-08-25,1.168
1983-08-24,1.1673
1983-08-23,1.1621
1983-08-22,1.1662
1983-08-19,1.1743
1983-08-18,1.166
1983-08-17,1.1664
1983-08-16,1.1807
1983-08-15,1.1974
1983-08-12,1.2044
1983-08-11,1.2088
1983-08-10,1.2011
1983-08-09,1.1874
1983-08-08,1.1918
1983-08-05,1.1859
1983-08-04,1.1745
1983-08-03,1.1751
1983-08-02,1.1749
1983-08-01,1.1811
1983-07-29,1.1677
1983-07-28,1.1594
1983-07-27,1.1577
1983-07-26,1.1526
1983-07-25,1.1528
1983-07-22,1.1449
1983-07-21,1.1397
1983-07-20,1.138
1983-07-19,1.1466
1983-07-18,1.1467
1983-07-15,1.1491
1983-07-14,1.1382
1983-07-13,1.1424
1983-07-12,1.1433
1983-07-11,1.1413
1983-07-08,1.1377
1983-07-07,1.1362
1983-07-06,1.1351
1983-07-05,1.1349
1983-07-04,1.1297
1983-07-01,1.1226
1983-06-30,1.1226
1983-06-29,1.1238
1983-06-28,1.125
1983-06-27,1.1155
1983-06-24,1.1167
1983-06-23,1.1163
1983-06-22,1.1134
1983-06-21,1.1242
1983-06-20,1.1272
1983-06-17,1.1244
1983-06-16,1.1263
1983-06-15,1.1327
1983-06-14,1.1302
1983-06-13,1.1228
1983-06-10,1.1259
1983-06-09,1.1279
1983-06-08,1.1314
1983-06-07,1.1304
1983-06-06,1.1302
1983-06-03,1.12
1983-06-02,1.1184
1983-06-01,1.1222
1983-05-31,1.1113
1983-05-27,1.1048
1983-05-26,1.0979
1983-05-25,1.0959
1983-05-24,1.0976
1983-05-23,1.0981
1983-05-20,1.0915
1983-05-19,1.0899
1983-05-18,1.0845
1983-05-17,1.0874
1983-05-16,1.0868
1983-05-13,1.0805
1983-05-12,1.0771
1983-05-11,1.0758
1983-05-10,1.0795
1983-05-09,1.0758
1983-05-06,1.0781
1983-05-05,1.0782
1983-05-04,1.0791
1983-05-03,1.0833
1983-04-29,1.0836
1983-04-28,1.0864
1983-04-27,1.081
1983-04-26,1.0806
1983-04-25,1.0751
1983-04-22,1.0787
1983-04-21,1.081
1983-04-20,1.0836
1983-04-19,1.0811
1983-04-18,1.0814
1983-04-15,1.0756
1983-04-14,1.0768
1983-04-13,1.0727
1983-04-12,1.0679
1983-04-11,1.0671
1983-04-08,1.07
1983-04-07,1.0657
1983-04-06,1.0635
1983-04-05,1.0673
1983-03-31,1.0702
1983-03-30,1.068
1983-03-29,1.0725
1983-03-28,1.0731
1983-03-25,1.065
1983-03-24,1.0634
1983-03-23,1.068
1983-03-22,1.0623
1983-03-21,1.0661
1983-03-18,1.0471
1983-03-17,1.0393
1983-03-16,1.0367
1983-03-15,1.0308
1983-03-14,1.0299
1983-03-11,1.0459
1983-03-10,1.0426
1983-03-09,1.0441
1983-03-08,1.0438
1983-03-07,1.036
1983-03-04,1.0408
1983-03-03,1.0463
1983-03-02,1.0486
1983-03-01,1.0541
1983-02-28,1.0497
1983-02-25,1.0416
1983-02-24,1.0388
1983-02-23,1.0449
1983-02-22,1.0376
1983-02-21,1.0325
1983-02-18,1.0354
1983-02-17,1.0348
1983-02-16,1.0321
1983-02-15,1.0332
1983-02-14,1.04
1983-02-11,1.0354
1983-02-10,1.039
1983-02-09,1.045
1983-02-08,1.049
1983-02-07,1.0607
1983-02-04,1.0655
1983-02-03,1.0609
1983-02-02,1.0687
1983-02-01,1.0577
1983-01-31,1.0559
1983-01-28,1.0465
1983-01-27,1.0486
1983-01-26,1.041
1983-01-25,1.0434
1983-01-24,1.0625
1983-01-21,1.0482
1983-01-20,1.0424
1983-01-19,1.0386
1983-01-18,1.0298
1983-01-17,1.0145
1983-01-14,1.0159
1983-01-13,1.0105
1983-01-12,1.0156
1983-01-11,1.011
1983-01-10,1.0051
1983-01-07,1.009
1983-01-06,1.0116
1983-01-05,1.013
1983-01-04,1.0166
1982-12-31,1.025
1982-12-30,1.0227
1982-12-29,1.0207
1982-12-24,1.0314
1982-12-23,1.0343
1982-12-22,1.0343
1982-12-21,1.0347
1982-12-20,1.0395
1982-12-17,1.0397
1982-12-16,1.0431
1982-12-15,1.054
1982-12-14,1.0498
1982-12-13,1.0629
1982-12-10,1.0572
1982-12-09,1.0554
1982-12-08,1.0499
1982-12-07,1.039
1982-12-06,1.0412
1982-12-03,1.0411
1982-12-02,1.0514
1982-12-01,1.0499
1982-11-30,1.0595
1982-11-29,1.0639
1982-11-26,1.0759
1982-11-25,1.0743
1982-11-24,1.0773
1982-11-23,1.0867
1982-11-22,1.0806
1982-11-19,1.0828
1982-11-18,1.0913
1982-11-17,1.0901
1982-11-16,1.0938
1982-11-15,1.0999
1982-11-12,1.0997
1982-11-11,1.0995
1982-11-10,1.0919
1982-11-09,1.0969
1982-11-08,1.0986
1982-11-05,1.0919
1982-11-04,1.0905
1982-11-03,1.0825
1982-11-02,1.0804
1982-11-01,1.0833
1982-10-29,1.0861
1982-10-28,1.085
1982-10-27,1.0772
1982-10-26,1.0782
1982-10-25,1.0813
1982-10-22,1.0722
1982-10-21,1.0724
1982-10-20,1.0713
1982-10-19,1.0667
1982-10-18,1.0652
1982-10-15,1.0682
1982-10-14,1.0647
1982-10-13,1.0614
1982-10-12,1.0547
1982-10-11,1.0596
1982-10-08,1.063
1982-10-07,1.0697
1982-10-06,1.0741
1982-10-05,1.0763
1982-10-04,1.0754
1982-10-01,1.0646
1982-09-30,1.0661
1982-09-29,1.0652
1982-09-28,1.0709
1982-09-27,1.0672
1982-09-24,1.0617
1982-09-23,1.0575
1982-09-22,1.0527
1982-09-21,1.0564
1982-09-20,1.0519
1982-09-17,1.0531
1982-09-16,1.0609
1982-09-15,1.0544
1982-09-14,1.0577
1982-09-13,1.0639
1982-09-10,1.0555
1982-09-09,1.0493
1982-09-08,1.052
1982-09-07,1.0421
1982-09-06,1.0463
1982-09-03,1.041
1982-09-02,1.0418
1982-09-01,1.0496
1982-08-31,1.0503
1982-08-27,1.0372
1982-08-26,1.0229
1982-08-25,1.0195
1982-08-24,1.0248
1982-08-23,1.0352
1982-08-20,1.0333
1982-08-19,1.0454
1982-08-18,1.0388
1982-08-17,1.0522
1982-08-16,1.0557
1982-08-13,1.0543
1982-08-12,1.0568
1982-08-11,1.0568
1982-08-10,1.0483
1982-08-09,1.0583
1982-08-06,1.0491
1982-08-05,1.0429
1982-08-04,1.0375
1982-08-03,1.0231
1982-08-02,1.0253
1982-07-30,1.0332
1982-07-29,1.0302
1982-07-28,1.0241
1982-07-27,1.0214
1982-07-26,1.0124
1982-07-23,1.0105
1982-07-22,1.024
1982-07-21,1.0258
1982-07-20,1.0345
1982-07-19,1.0352
1982-07-16,1.0442
1982-07-15,1.0477
1982-07-14,1.0481
1982-07-13,1.0443
1982-07-12,1.0334
1982-07-09,1.0464
1982-07-08,1.055
1982-07-07,1.0561
1982-07-06,1.0427
1982-07-05,1.039
1982-07-02,1.037
1982-07-01,1.0356
1982-06-30,1.0295
1982-06-29,1.0385
1982-06-28,1.0449
1982-06-25,1.0449
1982-06-24,1.0335
1982-06-23,1.0393
1982-06-22,1.0318
1982-06-21,1.0423
1982-06-18,1.0308
1982-06-17,1.0273
1982-06-16,1.0212
1982-06-15,1.0136
1982-06-14,1.0147
1982-06-11,0.9884
1982-06-10,0.9946
1982-06-09,0.993
1982-06-08,0.9891
1982-06-07,0.9829
1982-06-04,0.9735
1982-06-03,0.9756
1982-06-02,0.9811
1982-06-01,0.9779
1982-05-28,0.9672
1982-05-27,0.9646
1982-05-26,0.9555
1982-05-25,0.9529
1982-05-24,0.9497
1982-05-21,0.951
1982-05-20,0.958
1982-05-19,0.9573
1982-05-18,0.9569
1982-05-17,0.9488
1982-05-14,0.9537
1982-05-13,0.9477
1982-05-12,0.9419
1982-05-11,0.9428
1982-05-10,0.9454
1982-05-07,0.9459
1982-05-06,0.9531
1982-05-05,0.9574
1982-05-04,0.9658
1982-04-30,0.9615
1982-04-29,0.9665
1982-04-28,0.971
1982-04-27,0.9775
1982-04-26,0.9773
1982-04-23,0.9844
1982-04-22,0.9887
1982-04-21,0.9869
1982-04-20,0.9872
1982-04-19,0.9936
1982-04-16,0.9972
1982-04-15,0.9978
1982-04-14,0.9946
1982-04-13,0.9943
1982-04-08,0.9975
1982-04-07,0.9925
1982-04-06,0.9938
1982-04-05,0.992
1982-04-02,0.9885
1982-04-01,0.9891
1982-03-31,0.9919
1982-03-30,0.9915
1982-03-29,0.9929
1982-03-26,0.9875
1982-03-25,0.9841
1982-03-24,0.9821
1982-03-23,0.9818
1982-03-22,0.9824
1982-03-19,0.9795
1982-03-18,0.9767
1982-03-17,0.9705
1982-03-16,0.972
1982-03-15,0.9678
1982-03-12,0.9697
1982-03-11,0.966
1982-03-10,0.9628
1982-03-09,0.9643
1982-03-08,0.9538
1982-03-05,0.9562
1982-03-04,0.9643
1982-03-03,0.965
1982-03-02,0.9663
1982-03-01,0.9693
1982-02-26,0.9686
1982-02-25,0.9638
1982-02-24,0.9606
1982-02-23,0.9605
1982-02-22,0.9529
1982-02-19,0.953
1982-02-18,0.9599
1982-02-17,0.9604
1982-02-16,0.9632
1982-02-15,0.9638
1982-02-12,0.9578
1982-02-11,0.9512
1982-02-10,0.9518
1982-02-09,0.9545
1982-02-08,0.9487
1982-02-05,0.9454
1982-02-04,0.9463
1982-02-03,0.9458
1982-02-02,0.9409
1982-02-01,0.9441
1982-01-29,0.9321
1982-01-28,0.9362
1982-01-27,0.9324
1982-01-26,0.9372
1982-01-25,0.9422
1982-01-22,0.9282
1982-01-21,0.9259
1982-01-20,0.9283
1982-01-19,0.9225
1982-01-18,0.9287
1982-01-15,0.9279
1982-01-14,0.9306
1982-01-13,0.9196
1982-01-12,0.9221
1982-01-11,0.9179
1982-01-08,0.9086
1982-01-07,0.9116
1982-01-06,0.905
1982-01-05,0.9099
1982-01-04,0.8992
1981-12-31,0.9053
1981-12-30,0.9105
1981-12-29,0.9134
1981-12-24,0.9162
1981-12-23,0.9161
1981-12-22,0.9136
1981-12-21,0.9151
1981-12-18,0.9202
1981-12-17,0.9134
1981-12-16,0.9118
1981-12-15,0.9098
1981-12-14,0.9237
1981-12-11,0.9105
1981-12-10,0.9076
1981-12-09,0.9027
1981-12-08,0.9042
1981-12-07,0.8973
1981-12-04,0.8936
1981-12-03,0.8986
1981-12-02,0.8949
1981-12-01,0.8951
1981-11-30,0.887
1981-11-27,0.8917
1981-11-26,0.8946
1981-11-25,0.8945
1981-11-24,0.8976
1981-11-23,0.9017
1981-11-20,0.9026
1981-11-19,0.8986
1981-11-18,0.9004
1981-11-17,0.9026
1981-11-16,0.8975
1981-11-13,0.893
1981-11-12,0.887
1981-11-11,0.8898
1981-11-10,0.8926
1981-11-09,0.8858
1981-11-06,0.8938
1981-11-05,0.8881
1981-11-04,0.8882
1981-11-03,0.8931
1981-11-02,0.8923
1981-10-30,0.9045
1981-10-29,0.9111
1981-10-28,0.9181
1981-10-27,0.9223
1981-10-26,0.9246
1981-10-23,0.9111
1981-10-22,0.9161
1981-10-21,0.9084
1981-10-20,0.8946
1981-10-19,0.8956
1981-10-16,0.8992
1981-10-15,0.8877
1981-10-14,0.891
1981-10-13,0.8858
1981-10-12,0.8753
1981-10-09,0.8783
1981-10-08,0.8882
1981-10-07,0.8904
1981-10-06,0.9016
1981-10-05,0.8931
1981-10-02,0.8998
1981-10-01,0.9138
1981-09-30,0.9118
1981-09-29,0.9079
1981-09-28,0.9198
1981-09-25,0.9123
1981-09-24,0.9149
1981-09-23,0.8948
1981-09-22,0.8894
1981-09-21,0.8764
1981-09-18,0.8916
1981-09-17,0.8919
1981-09-16,0.9101
1981-09-15,0.9203
1981-09-14,0.9308
1981-09-11,0.9413
1981-09-10,0.9414
1981-09-09,0.9501
1981-09-08,0.9497
1981-09-07,0.949
1981-09-04,0.9442
1981-09-03,0.9483
1981-09-02,0.9533
1981-09-01,0.9598
1981-08-28,0.9593
1981-08-27,0.9662
1981-08-26,0.9676
1981-08-25,0.9771
1981-08-24,0.9589
1981-08-21,0.9603
1981-08-20,0.9651
1981-08-19,0.973
1981-08-18,0.9722
1981-08-17,0.9786
1981-08-14,0.9787
1981-08-13,0.9803
1981-08-12,0.9697
1981-08-11,1.0013
1981-08-10,1.0032
1981-08-07,0.988
1981-08-06,0.9827
1981-08-05,0.9793
1981-08-04,0.9813
1981-08-03,0.9782
1981-07-31,0.9606
1981-07-30,0.9608
1981-07-28,0.9531
1981-07-27,0.9468
1981-07-24,0.9511
1981-07-23,0.9533
1981-07-22,0.9542
1981-07-21,0.9603
1981-07-20,0.9525
1981-07-17,0.9466
1981-07-16,0.9394
1981-07-15,0.9442
1981-07-14,0.954
1981-07-13,0.9466
1981-07-10,0.9526
1981-07-09,0.9603
1981-07-08,0.9585
1981-07-07,0.9513
1981-07-06,0.9526
1981-07-03,0.9407
1981-07-02,0.9386
1981-07-01,0.9412
1981-06-30,0.9329
1981-06-29,0.9322
1981-06-26,0.9325
1981-06-25,0.9334
1981-06-24,0.923
1981-06-23,0.9197
1981-06-22,0.9242
1981-06-19,0.9311
1981-06-18,0.9237
1981-06-17,0.9131
1981-06-16,0.9164
1981-06-15,0.9215
1981-06-12,0.9341
1981-06-11,0.9343
1981-06-10,0.9242
1981-06-09,0.9346
1981-06-08,0.9374
1981-06-05,0.9434
1981-06-04,0.932
1981-06-03,0.918
1981-06-02,0.9201
1981-06-01,0.9068
1981-05-29,0.9075
1981-05-28,0.9047
1981-05-27,0.9126
1981-05-26,0.9073
1981-05-22,0.904
1981-05-21,0.9053
1981-05-20,0.8969
1981-05-19,0.8982
1981-05-18,0.8969
1981-05-15,0.8994
1981-05-14,0.9018
1981-05-13,0.8947
1981-05-12,0.8952
1981-05-11,0.8916
1981-05-08,0.879
1981-05-07,0.8837
1981-05-06,0.8789
1981-05-05,0.8853
1981-05-01,0.8605
1981-04-30,0.8606
1981-04-29,0.8606
1981-04-28,0.854
1981-04-27,0.8499
1981-04-24,0.8493
1981-04-23,0.8451
1981-04-22,0.8469
1981-04-21,0.8516
1981-04-16,0.8529
1981-04-15,0.8465
1981-04-14,0.8439
1981-04-13,0.8475
1981-04-10,0.8371
1981-04-09,0.8368
1981-04-08,0.8261
1981-04-07,0.8357
1981-04-06,0.8371
1981-04-03,0.8307
1981-04-02,0.8207
1981-04-01,0.8185
1981-03-31,0.8173
1981-03-30,0.8268
1981-03-27,0.8287
1981-03-26,0.8177
1981-03-25,0.8158
1981-03-24,0.8129
1981-03-23,0.8145
1981-03-20,0.803
1981-03-19,0.7969
1981-03-18,0.803
1981-03-17,0.8104
1981-03-16,0.8131
1981-03-13,0.8195
1981-03-12,0.8206
1981-03-11,0.8222
1981-03-10,0.8168
1981-03-09,0.8248
1981-03-06,0.8298
1981-03-05,0.8289
1981-03-04,0.8281
1981-03-03,0.8386
1981-03-02,0.8354
1981-02-27,0.8253
1981-02-26,0.8185
1981-02-25,0.8164
1981-02-24,0.8194
1981-02-23,0.8156
1981-02-20,0.8049
1981-02-19,0.8264
1981-02-18,0.8306
1981-02-17,0.8432
1981-02-16,0.8603
1981-02-13,0.8434
1981-02-12,0.8351
1981-02-11,0.8237
1981-02-10,0.8225
1981-02-09,0.8191
1981-02-06,0.8212
1981-02-05,0.8179
1981-02-04,0.812
1981-02-03,0.8229
1981-02-02,0.8118
1981-01-30,0.8098
1981-01-29,0.8012
1981-01-28,0.7967
1981-01-27,0.7911
1981-01-26,0.787
1981-01-23,0.7781
1981-01-22,0.7751
1981-01-21,0.7648
1981-01-20,0.7711
1981-01-19,0.7702
1981-01-16,0.7749
1981-01-15,0.7683
1981-01-14,0.7657
1981-01-13,0.769
1981-01-12,0.7602
1981-01-09,0.7573
1981-01-08,0.755
1981-01-07,0.7463
1981-01-06,0.7443
1981-01-05,0.7473
1981-01-02,0.7602
1980-12-31,0.7533
1980-12-30,0.7499
1980-12-29,0.753
1980-12-24,0.7478
1980-12-23,0.7474
1980-12-22,0.7549
1980-12-19,0.763
1980-12-18,0.7663
1980-12-17,0.7678
1980-12-16,0.7733
1980-12-15,0.7601
1980-12-12,0.7682
1980-12-11,0.7744
1980-12-10,0.7657
1980-12-09,0.7588
1980-12-08,0.7535
1980-12-05,0.7518
1980-12-04,0.746
1980-12-03,0.7449
1980-12-02,0.7462
1980-12-01,0.7449
1980-11-28,0.7408
1980-11-27,0.7406
1980-11-26,0.739
1980-11-25,0.7364
1980-11-24,0.7369
1980-11-21,0.7381
1980-11-20,0.7356
1980-11-19,0.7323
1980-11-18,0.7356
1980-11-17,0.7406
1980-11-14,0.7314
1980-11-13,0.7269
1980-11-12,0.7272
1980-11-11,0.7233
1980-11-10,0.7323
1980-11-07,0.7472
1980-11-06,0.7435
1980-11-05,0.7418
1980-11-04,0.7326
1980-11-03,0.7334
1980-10-31,0.7281
1980-10-30,0.726
1980-10-29,0.722
1980-10-28,0.7248
1980-10-27,0.7202
1980-10-24,0.716
1980-10-23,0.7144
1980-10-22,0.7161
1980-10-21,0.7145
1980-10-20,0.7133
1980-10-17,0.7073
1980-10-16,0.7033
1980-10-15,0.7022
1980-10-14,0.6988
1980-10-13,0.696
1980-10-10,0.695
1980-10-09,0.6952
